"","﻿Tunning","Sample size","hyperparm","algorithm+score","Cases","","algoname","indtest","score","alpha","penalty","prior","config id","precision","recall","BSF","f1","shd","tp","fp","fn","tn","nEdgesGtPag","a","i","nEdgesPag","tp_undirect","tp_bidirect","tp_o_direct","f1_bde","f1_bic","f1_ll","f1_aic","shd_ll","kl_f1","kl_shd","mi_f1","mi2_f1","Dynamic tuning_F1","Dynamic tuning_SHD","BDeu tuning_F1","BDeu tuning_SHD","BIC tuning_F1","BIC tuning_SHD","Dynamic BDeu/AIC tuning_F1","Dynamic BDeu/AIC tuning_SHD","AIC tuning_F1","AIC tuning_SHD","MI tuning_F1","MI tuning_SHD","Best_config_F1","Best_config_SHD","Best_config_F1","Best_config_SHD"
"2756","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.05","7","none",96,"0.463995445",0.204545455,0.204341927,"0.283878111",52.8,13.5,0.3,52.5,1473.7,66,66,1474,29.1,0,0,0,"NA",-6036.107438,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.05","8","none",97,"0.459314766",0.195454545,0.195251018,"0.274155732",53.4,12.9,0.3,53.1,1473.7,66,66,1474,28.1,0,0,0,"NA",-6040.482337,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2758","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.05","9","none",98,"0.467568734",0.195454545,0.195386703,"0.275624218",53.2,12.9,0.1,53.1,1473.9,66,66,1474,27.6,0,0,0,"NA",-6040.571171,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.05","10","none",99,"0.469169719",0.195454545,0.195386703,"0.275915371",53.2,12.9,0.1,53.1,1473.9,66,66,1474,27.5,0,0,0,"NA",-6041.362045,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","1","none",100,"0.422895317",0.225757576,0.221619177,"0.294212722",57.2,14.9,6.1,51.1,1467.9,66,66,1474,35.2,0,0,0,"NA",-6092.474742,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2761","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","2","none",101,"0.448894642",0.224242424,0.221664405,"0.298826891",55,14.8,3.8,51.2,1470.2,66,66,1474,32.9,0,0,0,"NA",-6058.023937,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2762","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","3","none",102,"0.457637776",0.213636364,0.212550882,"0.291163168",53.5,14.1,1.6,51.9,1472.4,66,66,1474,30.7,0,0,0,"NA",-6044.724938,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","4","none",103,"0.452334936",0.207575758,0.206829489,"0.284451724",53.4,13.7,1.1,52.3,1472.9,66,66,1474,30.2,0,0,0,"NA",-6043.261509,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","5","none",104,"0.442503347",0.2,0.199457259,"0.275360368",53.6,13.2,0.8,52.8,1473.2,66,66,1474,29.8,0,0,0,"NA",-6044.060632,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","6","none",105,"0.449620154",0.198484848,0.198213478,"0.275269617",53.3,13.1,0.4,52.9,1473.6,66,66,1474,29.1,0,0,0,"NA",-6044.112787,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","7","none",106,"0.439141895",0.189393939,0.189190412,"0.264540979",53.8,12.5,0.3,53.5,1473.7,66,66,1474,28.4,0,0,0,"NA",-6047.265426,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","8","none",107,"0.437962963",0.183333333,0.183129806,"0.258372726",54.2,12.1,0.3,53.9,1473.7,66,66,1474,27.6,0,0,0,"NA",-6051.954135,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","9","none",108,"0.446070972",0.183333333,0.183265491,"0.259801716",54,12.1,0.1,53.9,1473.9,66,66,1474,27.1,0,0,0,"NA",-6052.042969,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769","SCORE_AIC",1000,NA,NA,"HAILFINDER",NA,"mmhc","x2","bic","0.01","10","none",109,"0.447671958",0.183333333,0.183265491,"0.26009287",54,12.1,0.1,53.9,1473.9,66,66,1474,27,0,0,0,"NA",-6052.833843,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2770","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","1",1,"0.466212269",0.553030303,0.534509272,"0.50591954",56.8,36.5,27.3,29.5,1446.7,66,66,1474,78.3,0,0,0,"NA",-57205.76489,"NA","NA","NA","NA","NA","NA","NA","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2771","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","2",2,"0.46361201",0.557575758,0.538715513,"0.506230844",57,36.8,27.8,29.2,1446.2,66,66,1474,79.4,0,0,0,"NA",-57213.61348,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","3",3,"0.460546171",0.563636364,0.544640434,"0.506877148",56.8,37.2,28,28.8,1446,66,66,1474,80.8,0,0,0,"NA",-57217.27307,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","4",4,"0.458348149",0.563636364,0.544504749,"0.505539335",57,37.2,28.2,28.8,1445.8,66,66,1474,81.2,0,0,0,"NA",-57217.26052,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2774","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","5",5,"0.453000059",0.559090909,0.540027137,"0.500454782",57.2,36.9,28.1,29.1,1445.9,66,66,1474,81.5,0,0,0,"NA",-57210.48968,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","6",6,"0.453828735",0.563636364,0.544301221,"0.502785014",57.3,37.2,28.5,28.8,1445.5,66,66,1474,82,0,0,0,"NA",-57214.27389,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","7",7,"0.445360221",0.560606061,0.54079602,"0.496362421",58.2,37,29.2,29,1444.8,66,66,1474,83.1,0,0,0,"NA",-57244.7696,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","8",8,"0.447277384",0.563636364,0.543826323,"0.498733287",58,37.2,29.2,28.8,1444.8,66,66,1474,83.2,0,0,0,"NA",-57241.88267,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2778","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","9",9,"0.449199251",0.566666667,0.546788783,"0.501109641",57.9,37.4,29.3,28.6,1444.7,66,66,1474,83.3,0,0,0,"NA",-57246.6319,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2779","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","10",10,"0.444046554",0.568181818,0.547489824,"0.498467545",59,37.5,30.5,28.5,1443.5,66,66,1474,84.5,0,0,0,"NA",-57285.17222,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2780","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","11",11,"0.444241703",0.56969697,0.54886929,"0.499169774",59.1,37.6,30.7,28.4,1443.3,66,66,1474,84.7,0,0,0,"NA",-57288.72652,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","12",12,"0.44478654",0.56969697,0.548937133,"0.499513714",59,37.6,30.6,28.4,1443.4,66,66,1474,84.6,0,0,0,"NA",-57286.22175,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","13",13,"0.424458195",0.566666667,0.543396653,"0.485192808",62.9,37.4,34.3,28.6,1439.7,66,66,1474,88.3,0,0,0,"NA",-87772.8895,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","14",14,"0.418407736",0.56969697,0.545341474,"0.482446234",64.3,37.6,35.9,28.4,1438.1,66,66,1474,89.9,0,0,0,"NA",-100846.6056,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","15",15,"0.420663651",0.572727273,0.548371777,"0.485026694",64.1,37.8,35.9,28.2,1438.1,66,66,1474,89.9,0,0,0,"NA",-100854.9966,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","16",16,"0.41876327",0.572727273,0.548100407,"0.483765035",64.5,37.8,36.3,28.2,1437.7,66,66,1474,90.3,0,0,0,"NA",-100857.1425,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2786","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","17",17,"0.41876327",0.572727273,0.548100407,"0.483765035",64.5,37.8,36.3,28.2,1437.7,66,66,1474,90.3,0,0,0,"NA",-100857.1425,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","18",18,"0.417700095",0.574242424,0.549276346,"0.483560118",64.9,37.9,36.8,28.1,1437.2,66,66,1474,90.8,0,0,0,"NA",-109563.8086,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","19",19,"0.405859837",0.572727273,0.546065129,"0.474917323",67.5,37.8,39.3,28.2,1434.7,66,66,1474,93.3,0,0,0,"NA",-144413.9367,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bdeu","none","none","20",20,"0.39919317",0.572727273,0.54504749,"0.470378384",69,37.8,40.8,28.2,1433.2,66,66,1474,94.8,0,0,0,"NA",-170546.5336,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2790","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","1","none",21,"0.248717522",0.566666667,0.501537766,"0.345692687",124.6,37.4,96,28.6,1378,66,66,1474,150.4,0,0,0,"NA",-55782.29938,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","2","none",22,"0.460151241",0.572727273,0.553595658,"0.510237182",56.4,37.8,28.2,28.2,1445.8,66,66,1474,82.2,0,0,0,"NA",-50201.09368,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","3","none",23,"0.503350194",0.58030303,0.565377657,"0.539082953",49.7,38.3,22,27.7,1452,66,66,1474,76.1,0,0,0,"NA",-50177.91944,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","4","none",24,"0.502829589",0.566666667,0.552758933,"0.532827581",49.1,37.4,20.5,28.6,1453.5,66,66,1474,74.4,0,0,0,"NA",-50151.98759,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2794","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","5","none",25,"0.516177621",0.557575758,0.544210764,"0.536073204",48.9,36.8,19.7,29.2,1454.3,66,66,1474,71.3,0,0,0,"NA",-50155.3117,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2795","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","6","none",26,"0.518842115",0.551515152,0.538421529,"0.534627003",48.9,36.4,19.3,29.6,1454.7,66,66,1474,70.2,0,0,0,"NA",-50156.50143,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","7","none",27,"0.550166167",0.559090909,0.547489824,"0.554548655",46.2,36.9,17.1,29.1,1456.9,66,66,1474,67.1,0,0,0,"NA",-50157.58573,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","8","none",28,"0.558095884",0.560606061,0.549547716,"0.559341536",45.3,37,16.3,29,1457.7,66,66,1474,66.3,0,0,0,"NA",-50158.37414,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","9","none",29,"0.555134754",0.557575758,0.546517413,"0.556340138",45.5,36.8,16.3,29.2,1457.7,66,66,1474,66.3,0,0,0,"NA",-50160.24932,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","10","none",30,"0.543901758",0.546969697,0.53584351,"0.545405184",46.3,36.1,16.4,29.9,1457.6,66,66,1474,66.4,0,0,0,"NA",-50167.58091,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2800","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","11","none",31,"0.540397662",0.539393939,0.528267752,"0.539880148",46.8,35.6,16.4,30.4,1457.6,66,66,1474,65.9,0,0,0,"NA",-50183.27646,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","12","none",32,"0.5403125",0.528787879,0.518204432,"0.534480329",46.7,34.9,15.6,31.1,1458.4,66,66,1474,64.6,0,0,0,"NA",-50224.26621,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","13","none",33,"0.548537851",0.531818182,0.521641791,"0.540041969",45.9,35.1,15,30.9,1459,66,66,1474,64,0,0,0,"NA",-50231.19841,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","14","none",34,"0.553521825",0.533333333,0.523428313,"0.543231962",45.4,35.2,14.6,30.8,1459.4,66,66,1474,63.6,0,0,0,"NA",-50237.23435,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","15","none",35,"0.567925947",0.539393939,0.530099502,"0.553271281",44.1,35.6,13.7,30.4,1460.3,66,66,1474,62.7,0,0,0,"NA",-50266.96819,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","16","none",36,"0.578748122",0.540909091,0.53229308,"0.559167086",43,35.7,12.7,30.3,1461.3,66,66,1474,61.7,0,0,0,"NA",-50296.43509,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","17","none",37,"0.588196721",0.540909091,0.532903664,"0.563554556",42.1,35.7,11.8,30.3,1462.2,66,66,1474,60.7,0,0,0,"NA",-50329.41339,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","18","none",38,"0.601393443",0.548484848,0.540818634,"0.573715786",41.1,36.2,11.3,29.8,1462.7,66,66,1474,60.2,0,0,0,"NA",-50326.88721,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","19","none",39,"0.604016393",0.55,0.542401628,"0.575740532",40.9,36.3,11.2,29.7,1462.8,66,66,1474,60.1,0,0,0,"NA",-50327.58817,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"hc","none","bic","none","20","none",40,"0.599043716",0.545454545,0.537652646,"0.570991126",41.5,36,11.5,30,1462.5,66,66,1474,60.1,0,0,0,"NA",-50333.32092,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2810","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","1",41,"0.524998138",0.503030303,0.491429218,"0.513682866",49.9,33.2,17.1,32.8,1456.9,66,66,1474,63.5,0,0,0,"NA",-50776.59014,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","2",42,"0.556277548",0.524242424,0.513998191,"0.539691492",46.5,34.6,15.1,31.4,1458.9,66,66,1474,62.3,0,0,0,"NA",-50281.91067,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","3",43,"0.526029458",0.492424242,0.480755314,"0.508595811",50.7,32.5,17.2,33.5,1456.8,66,66,1474,62,0,0,0,"NA",-50286.14561,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","4",44,"0.499618689",0.472727273,0.460040706,"0.485756124",53.5,31.2,18.7,34.8,1455.3,66,66,1474,62.6,0,0,0,"NA",-50281.98519,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","5",45,"0.53422427",0.5,0.488195387,"0.516518534",50.4,33,17.4,33,1456.6,66,66,1474,61.8,0,0,0,"NA",-50281.31957,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","6",46,"0.54673838",0.515151515,0.504364541,"0.530391467",47.9,34,15.9,32,1458.1,66,66,1474,62.4,0,0,0,"NA",-50283.44017,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","7",47,"0.537954261",0.503030303,0.490954319,"0.519877689",50.6,33.2,17.8,32.8,1456.2,66,66,1474,61.8,0,0,0,"NA",-50281.58848,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","8",48,"0.508756791",0.48030303,0.468227047,"0.494070714",52.1,31.7,17.8,34.3,1456.2,66,66,1474,62.4,0,0,0,"NA",-50280.76856,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2818","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","9",49,"0.535753659",0.503030303,0.49149706,"0.518849229",49.8,33.2,17,32.8,1457,66,66,1474,62,0,0,0,"NA",-50281.0725,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","10",50,"0.51900237",0.487878788,0.475395749,"0.502938032",52.2,32.2,18.4,33.8,1455.6,66,66,1474,62.1,0,0,0,"NA",-50277.56637,"NA","NA","NA","NA","NA","NA","NA","-0.020917253","-0.046092184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","11",51,"0.529216086",0.496969697,0.485232926,"0.512560803",50.5,32.8,17.3,33.2,1456.7,66,66,1474,62,0,0,0,"NA",-50279.25295,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","12",52,"0.526938716",0.492424242,0.480551787,"0.509059492",51,32.5,17.5,33.5,1456.5,66,66,1474,61.7,0,0,0,"NA",-50281.56769,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","13",53,"0.526351339",0.492424242,0.480755314,"0.508793954",50.7,32.5,17.2,33.5,1456.8,66,66,1474,61.8,0,0,0,"NA",-50281.23483,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","14",54,"0.547885937",0.513636364,0.502781547,"0.530179481",48.1,33.9,16,32.1,1458,66,66,1474,61.9,0,0,0,"NA",-50279.32439,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824","SCORE_AIC",10000,NA,NA,"HAILFINDER",NA,"mcmc","none","bdeu","none","none","15",55,"0.528424114",0.495454545,0.483649932,"0.511386281",50.7,32.7,17.4,33.3,1456.6,66,66,1474,61.9,0,0,0,"NA",-50282.56279,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
