Cases,Sample size,Tuning Score,algoname,indtest,score,alpha,penalty,prior,config id,precision,recall,BSF,f1,shd,tp,fp,fn,tn,nEdgesGtPag,a,i,nEdgesPag,tp_undirect,tp_bidirect,tp_o_direct,Avg_BDeu,Avg_bic,Avg_ll,Avg_aic,avg_free_param,Avg_mi,Avg_mi_sh,total_mi,total_mi_sh,tuning_F1,tuning_SHD
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,8,8,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,9,9,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,10,10,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,11,11,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,12,12,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,13,13,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,14,14,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,15,15,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,16,16,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,17,17,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,18,18,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,19,19,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bdeu,none,none,20,20,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,1,none,21,0.5,0.333333333,0.285714286,0.4,9.5,5,1,10,20,15,15,21,10,1.5,0,0,NA,-10957.8264,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,2,none,22,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,3,none,23,0.588888889,0.346666667,0.337142857,0.436231884,8.6,5.2,0.2,9.8,20.8,15,15,21,8.8,1.4,0,0,NA,-10999.30331,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,4,none,24,0.564285714,0.296666667,0.272857143,0.388735178,10.325,4.45,0.5,10.55,20.5,15,15,21,7.9,0.725,0,0,NA,-11120.844,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,5,none,25,0.569642857,0.286666667,0.262857143,0.381027668,10.55,4.3,0.5,10.7,20.5,15,15,21,7.6,0.65,0,0,NA,-11154.69168,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,6,none,26,0.628571429,0.296666667,0.291904762,0.402964427,9.525,4.45,0.1,10.55,20.9,15,15,21,7.1,1.125,0,0,NA,-11190.77689,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,7,none,27,0.645238095,0.296666667,0.296666667,0.406277056,9.325,4.45,0,10.55,21,15,15,21,6.9,1.225,0,0,NA,-11212.42817,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,8,none,28,0.671190476,0.266666667,0.266666667,0.379782411,10,4,0,11,21,15,15,21,6,1,0,0,NA,-11391.27457,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,9,none,29,0.725,0.216666667,0.216666667,0.332894737,11.125,3.25,0,11.75,21,15,15,21,4.5,0.625,0,0,NA,-11678.72687,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,10,none,30,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,11,none,31,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,12,none,32,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,13,none,33,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,14,none,34,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,15,none,35,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,16,none,36,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,17,none,37,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,18,none,38,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,19,none,39,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPORTS,10000,STAR,FGS_tetrad,none,bic,none,20,none,40,0.611111111,0.366666667,0.366666667,0.458333333,7.75,5.5,0,9.5,21,15,15,21,9,1.75,0,0,NA,-10965.52141,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,1,1,0.536166664,0.442424242,0.430212573,0.484771769,51.55,29.2,18,36.8,1456,66,66,1474,54.5,3.25,0,0,NA,-5703.327276,NA,NA,NA,NA,NA,NA,NA,0,0
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,2,2,0.532055935,0.507575758,0.490411578,0.519445441,57,33.5,25.3,32.5,1448.7,66,66,1474,63,0.8,0,0,NA,-5808.79541,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,3,3,0.511690662,0.503787879,0.48506332,0.507505488,59.475,33.25,27.6,32.75,1446.4,66,66,1474,65.1,0.875,0,0,NA,-5866.040734,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,4,4,0.504465205,0.503030303,0.483830846,0.503612271,60.25,33.2,28.3,32.8,1445.7,66,66,1474,65.9,0.85,0,0,NA,-5900.200436,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,5,5,0.50437427,0.509090909,0.489620081,0.506590765,60.05,33.6,28.7,32.4,1445.3,66,66,1474,66.7,1.05,0,0,NA,-5887.677764,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,6,6,0.474159518,0.483333333,0.462234283,0.478547977,64.7,31.9,31.1,34.1,1442.9,66,66,1474,67.4,0.5,0,0,NA,-5952.143212,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,7,7,0.494052283,0.506060606,0.485572139,0.499821659,62.25,33.4,30.2,32.6,1443.8,66,66,1474,67.7,0.55,0,0,NA,-5916.79761,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,8,8,0.505718862,0.520454545,0.500712347,0.512797765,60.225,34.35,29.1,31.65,1444.9,66,66,1474,68.1,0.525,0,0,NA,-5891.123138,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,9,9,0.4982744,0.515909091,0.495624152,0.506721088,61.225,34.05,29.9,31.95,1444.1,66,66,1474,68.5,0.625,0,0,NA,-5909.037753,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,10,10,0.552821216,0.471212121,0.458593397,0.508705929,50.75,31.1,18.6,34.9,1455.4,66,66,1474,56.3,2.75,0,0,NA,-5713.43109,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,11,11,0.529899675,0.459848485,0.445872908,0.492341663,54.025,30.35,20.6,35.65,1453.4,66,66,1474,57.3,2.225,0,0,NA,-5720.010192,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,12,12,0.544759317,0.478787879,0.464676617,0.509573764,53.3,31.6,20.8,34.4,1453.2,66,66,1474,58,1.9,0,0,NA,-5726.176861,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,13,13,0.533262106,0.478030303,0.462969245,0.5040144,55.075,31.55,22.2,34.45,1451.8,66,66,1474,59.2,1.575,0,0,NA,-5732.443974,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,14,14,0.529244448,0.473484848,0.458288105,0.499663079,55.625,31.25,22.4,34.75,1451.6,66,66,1474,59.1,1.525,0,0,NA,-5738.310298,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,15,15,0.546302092,0.496969697,0.482315694,0.520332369,53.45,32.8,21.6,33.2,1452.4,66,66,1474,60.1,1.35,0,0,NA,-5747.279723,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,16,16,0.52313854,0.481818182,0.465603799,0.501514732,56.95,31.8,23.9,34.2,1450.1,66,66,1474,60.8,1.15,0,0,NA,-5783.383931,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,17,17,0.537707874,0.495454545,0.479443691,0.515672483,55.95,32.7,23.6,33.3,1450.4,66,66,1474,60.9,0.95,0,0,NA,-5780.37594,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,18,18,0.528695946,0.495454545,0.478765265,0.511453602,57.05,32.7,24.6,33.3,1449.4,66,66,1474,61.9,0.85,0,0,NA,-5772.123535,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,19,19,0.517707776,0.487878788,0.470443238,0.502240983,58.6,32.2,25.7,33.8,1448.3,66,66,1474,62.3,0.9,0,0,NA,-5810.767543,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bdeu,none,none,20,20,0.519646184,0.503787879,0.485809588,0.51146851,58.525,33.25,26.5,32.75,1447.5,66,66,1474,64.1,0.725,0,0,NA,-5825.369423,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,1,none,21,0.469394486,0.417424242,0.402498869,0.441779725,58.475,27.55,22,38.45,1452,66,66,1474,58.7,1.975,0,0,NA,-5694.690112,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,2,none,22,0.411219716,0.11969697,0.117390321,0.185318995,57.55,7.9,3.4,58.1,1470.6,66,66,1474,19.2,3.95,0,0,NA,-6235.472318,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,3,none,23,0.43022409,0.097727273,0.096302578,0.159213149,58.425,6.45,2.1,59.55,1471.9,66,66,1474,15,3.225,0,0,NA,-6361.136283,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,4,none,24,0.430952381,0.09469697,0.093340118,0.155246914,58.625,6.25,2,59.75,1472,66,66,1474,14.5,3.125,0,0,NA,-6372.111171,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,5,none,25,0.429578755,0.087878788,0.086589778,0.145858488,59.2,5.8,1.9,60.2,1472.1,66,66,1474,13.5,2.9,0,0,NA,-6397.671615,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,6,none,26,0.426739927,0.084090909,0.0828019,0.140451152,59.575,5.55,1.9,60.45,1472.1,66,66,1474,13,2.775,0,0,NA,-6408.897152,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,7,none,27,0.434214952,0.078787879,0.077702397,0.133228335,59.8,5.2,1.6,60.8,1472.4,66,66,1474,12,2.6,0,0,NA,-6436.254548,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,8,none,28,0.444520202,0.071969697,0.071155586,0.123752703,60.075,4.75,1.2,61.25,1472.8,66,66,1474,10.7,2.375,0,0,NA,-6472.261431,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,9,none,29,0.447992424,0.065909091,0.065230665,0.114801906,60.475,4.35,1,61.65,1473,66,66,1474,9.7,2.175,0,0,NA,-6497.289912,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,10,none,30,0.435282967,0.337878788,0.327023971,0.380269106,55.2,22.3,16,43.7,1458,66,66,1474,51.3,4.5,0,0,NA,-5652.384442,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,11,none,31,0.452637129,0.287878788,0.280551787,0.351787846,51.75,19,10.8,47,1463.2,66,66,1474,42,6.05,0,0,NA,-5703.256397,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,12,none,32,0.456004504,0.236363636,0.230597015,0.31126371,53.85,15.6,8.5,50.4,1465.5,66,66,1474,34.2,5.05,0,0,NA,-5798.633181,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,13,none,33,0.460351643,0.215151515,0.210402533,0.293163995,53.95,14.2,7,51.8,1467,66,66,1474,30.9,4.85,0,0,NA,-5825.748585,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,14,none,34,0.477421652,0.19469697,0.191372682,0.276573115,53.475,12.85,4.9,53.15,1469.1,66,66,1474,26.9,4.575,0,0,NA,-5877.985535,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,15,none,35,0.447980769,0.16969697,0.166169154,0.246135531,55.7,11.2,5.2,54.8,1468.8,66,66,1474,25,4.3,0,0,NA,-5957.559752,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,16,none,36,0.442646574,0.156060606,0.153075531,0.230711043,55.8,10.3,4.4,55.7,1469.6,66,66,1474,23.3,4.3,0,0,NA,-6024.319421,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,17,none,37,0.445750988,0.149242424,0.147071461,0.223608274,54.825,9.85,3.2,56.15,1470.8,66,66,1474,22.1,4.525,0,0,NA,-6164.562224,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,18,none,38,0.424675325,0.140909091,0.138670285,0.211598746,55.35,9.3,3.3,56.7,1470.7,66,66,1474,21.9,4.65,0,0,NA,-6173.298407,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,19,none,39,0.418333333,0.131818182,0.129511533,0.200404304,56.35,8.7,3.4,57.3,1470.6,66,66,1474,20.8,4.35,0,0,NA,-6198.506547,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,1000,STAR,FGS_tetrad,none,bic,none,20,none,40,0.414494969,0.106060606,0.104093171,0.168755299,58.4,7,2.9,59,1471.1,66,66,1474,16.9,3.5,0,0,NA,-6300.381606,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,1,1,0.51769939,0.155691057,0.152898736,0.239128,105.475,19.15,6.4,103.85,2285.6,123,123,2292,37.1,4.775,0,0,NA,-3375.49397,NA,NA,NA,NA,NA,NA,NA,0,0
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,2,2,0.44144441,0.193902439,0.185525476,0.269407937,115.075,23.85,19.2,99.15,2272.8,123,123,2292,54,3.275,0,0,NA,-3395.451143,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,3,3,0.431372032,0.194715447,0.185814924,0.268238785,116.725,23.95,20.4,99.05,2271.6,123,123,2292,55.5,2.725,0,0,NA,-3398.415739,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,4,4,0.429938539,0.195934959,0.186816286,0.269084827,117.05,24.1,20.9,98.9,2271.1,123,123,2292,56,2.75,0,0,NA,-3398.942374,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,5,5,0.416572934,0.193902439,0.184391095,0.26455502,118.325,23.85,21.8,99.15,2270.2,123,123,2292,57.2,2.625,0,0,NA,-3401.16749,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,6,6,0.410798292,0.195934959,0.185812795,0.26522757,119.6,24.1,23.2,98.9,2268.8,123,123,2292,58.7,2.5,0,0,NA,-3403.757555,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,7,7,0.41433921,0.200406504,0.1899353,0.27001225,120.275,24.65,24,98.35,2268,123,123,2292,59.6,2.075,0,0,NA,-3404.27491,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,8,8,0.410477925,0.200406504,0.18962989,0.26920943,121.125,24.65,24.7,98.35,2267.3,123,123,2292,60.1,1.925,0,0,NA,-3407.235426,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,9,9,0.412246885,0.204065041,0.192852126,0.272897517,122.05,25.1,25.7,97.9,2266.3,123,123,2292,60.9,1.55,0,0,NA,-3408.961726,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,10,10,0.515140329,0.162195122,0.159053761,0.246497113,105.675,19.95,7.2,103.05,2284.8,123,123,2292,38.7,4.575,0,0,NA,-3376.940867,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,11,11,0.522432699,0.170731707,0.167415826,0.257074132,105.15,21,7.6,102,2284.4,123,123,2292,40.2,4.45,0,0,NA,-3378.962871,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,12,12,0.516321,0.17195122,0.168460818,0.257688407,105.275,21.15,8,101.85,2284,123,123,2292,41,4.575,0,0,NA,-3378.947317,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,13,13,0.511860629,0.176829268,0.172858937,0.262660807,105.825,21.75,9.1,101.25,2282.9,123,123,2292,42.6,4.525,0,0,NA,-3380.957371,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,14,14,0.49979422,0.177642276,0.173148385,0.261902306,106.875,21.85,10.3,101.15,2281.7,123,123,2292,43.8,4.575,0,0,NA,-3382.459076,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,15,15,0.48549081,0.178861789,0.173844337,0.261259871,107.8,22,11.5,101,2280.5,123,123,2292,45.4,4.7,0,0,NA,-3383.408624,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,16,16,0.47642379,0.186585366,0.180477163,0.267996587,110.175,22.95,14,100.05,2278,123,123,2292,48.3,3.875,0,0,NA,-3386.998375,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,17,17,0.467080324,0.189837398,0.183118376,0.269876775,111.475,23.35,15.4,99.65,2276.6,123,123,2292,50,3.575,0,0,NA,-3390.024611,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,18,18,0.459468879,0.191463415,0.184177202,0.270185518,112.625,23.55,16.7,99.45,2275.3,123,123,2292,51.3,3.525,0,0,NA,-3392.324181,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,19,19,0.445506287,0.191463415,0.183479121,0.267758043,114.225,23.55,18.3,99.45,2273.7,123,123,2292,52.9,3.525,0,0,NA,-3393.544229,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bdeu,none,none,20,20,0.433237949,0.193089431,0.184407057,0.267072577,116.125,23.75,19.9,99.25,2272.1,123,123,2292,54.8,3.025,0,0,NA,-3397.131379,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,1,none,21,0.467000033,0.216666667,0.207591623,0.295842276,116.375,26.65,20.8,96.35,2271.2,123,123,2292,57.2,0.775,0,0,NA,-3384.886761,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,2,none,22,0.5,0.03495935,0.03495935,0.065314932,116.55,4.3,0,118.7,2292,123,123,2292,8.6,2.15,0,0,NA,-3434.99214,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,3,none,23,0.5,0.030081301,0.030081301,0.056701834,117.45,3.7,0,119.3,2292,123,123,2292,7.4,1.85,0,0,NA,-3445.209183,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,4,none,24,0.5,0.02804878,0.02804878,0.053079108,117.825,3.45,0,119.55,2292,123,123,2292,6.9,1.725,0,0,NA,-3447.427031,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,5,none,25,0.5,0.025609756,0.025609756,0.048700525,118.275,3.15,0,119.85,2292,123,123,2292,6.3,1.575,0,0,NA,-3454.649174,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,6,none,26,0.5,0.021544715,0.021544715,0.041262316,119.025,2.65,0,120.35,2292,123,123,2292,5.3,1.325,0,0,NA,-3462.712242,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,7,none,27,0.5,0.019512195,0.019512195,0.037537482,119.4,2.4,0,120.6,2292,123,123,2292,4.8,1.2,0,0,NA,-3467.861749,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,8,none,28,0.5,0.017479675,0.017479675,0.033765994,119.775,2.15,0,120.85,2292,123,123,2292,4.3,1.075,0,0,NA,-3473.059753,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,9,none,29,0.5,0.016666667,0.016666667,0.032252707,119.925,2.05,0,120.95,2292,123,123,2292,4.1,1.025,0,0,NA,-3475.444773,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,10,none,30,0.509908184,0.146747967,0.144042906,0.227621653,106.175,18.05,6.2,104.95,2285.8,123,123,2292,35.3,4.975,0,0,NA,-3378.8707,NA,NA,NA,NA,NA,NA,NA,NA,NA
